0185,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,5.9
0185,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)c2cc1C,8.07
0185,Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,3.56
0185,Cc1cn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]c1=O,7.91
0185,Cc1cnc(=O)[nH]c1N,6.24
0185,Cc1ncc(CO)c(C(=O)O)c1O,1.69
0185,Cc1ncc(CO)c(C=O)c1O,2.6
0185,Cc1ncc(CO)c(CO)c1O,3.69
0185,Cn1c(=O)[nH]c2ncn(C)c2c1=O,2.16
0185,Cn1c(=O)c2[nH]cnc2n(C)c1=O,1.98
0185,Cn1cnc(CC(N)C(=O)O)c1,8.97
0185,Cn1cnc2c(ncn2C2OC(CO)C(O)C2O)c1=N,4.07
0185,Cn1cnc2c1c(=O)[nH]c(=O)n2C,1.93
0185,Cn1cncc1CC(NC(=O)CCN)C(=O)O,10.14
0185,NC(=O)C(N)Cc1c[nH]c2ccccc12,7.51
0185,NC(=O)C1CCCN1C(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1,6.53
0185,NC(=O)CC(N)C(=O)O,9.25
0185,NC(=O)CCC(N)C(=O)O,9.03
0185,NC(=O)Cc1c[nH]c2ccccc12,2.09
0185,NC(=O)NC1NC(=O)NC1=O,7.96
0185,NC(=O)NCCC(=O)O,7.98
0185,NC(=O)NCCCC(N)C(=O)O,9.31
0185,NC(=O)c1ccccc1O,1.46
0185,NC(=O)c1ncn(C2OC(COP(=O)(O)O)C(O)C2O)c1N,8.82
0185,NC(C(=O)O)C(O)C(O)C(O)CO,9.91
0185,NC(C(=O)O)c1ccc(O)cc1,9.02
0185,NC(CC(=O)O)C(=O)O,8.83
0185,NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O,8.59
0185,NC(CCC(=O)O)C(=O)O,8.69
0185,NC(CCCC(=O)O)C(=O)O,8.78
0185,NC(CCCC(N)C(=O)O)C(=O)O,10.5
0185,NC(CCO)C(=O)O,8.91
0185,NC(CCOC(=O)CCC(=O)O)C(=O)O,8.3
0185,NC(CCS)C(=O)O,9.91
0185,NC(CCSCC(N)C(=O)O)C(=O)O,10.32
0185,NC(CCSSCCC(N)C(=O)O)C(=O)O,9.92
0185,NC(COP(=O)(O)O)C(=O)O,5.04
0185,NC(CS(=O)(=O)O)C(=O)O,8.92
0185,NC(CS(=O)O)C(=O)O,8.64
0185,NC(CS)C(=O)NCC(=O)O,8.8
0185,NC(CS)C(=O)O,10.25
0185,NC(CSCC(=O)O)C(=O)O,6.4
0185,NC(CSSCC(N)C(=O)O)C(=O)O,10.27
0185,NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O,8.74
0185,NC(Cc1c[nH]c2ccccc12)C(=O)O,7.54
0185,NC(Cc1cc(I)c(O)c(I)c1)C(=O)O,7.41
0185,NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,6.1
0185,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,6.19
0185,NC(Cc1cc(I)c(Oc2ccc(O)cc2)c(I)c1)C(=O)O,6.36
0185,NC(Cc1ccc(O)c(O)c1)C(=O)O,9.15
0185,NC(Cc1ccc(O)c([N+](=O)[O-])c1)C(=O)O,7.37
0185,NC(Cc1ccc(O)cc1)C(=O)O,8.2
0185,NC(Cc1ccccc1)C(=O)O,7.04
0185,NC(Cc1cnc[nH]1)C(=O)O,9.25
0185,NC(N)=NC(CC(=O)O)C(=O)O,9.0
0185,NC(N)=NCC(=O)O,9.05
0185,NC(N)=NCCCC(N)C(=O)O,3.62
0185,NC1C(O)OC(COP(=O)(O)O)C(O)C1O,10.16
0185,NC1C(O)OC(COS(=O)(=O)O)C(O)C1O,10.54
0185,NCC(=O)CCC(=O)O,9.28
0185,NCCC(=O)NC(Cc1cnc[nH]1)C(=O)O,10.46
0185,NCCOP(=O)(O)O,9.23
0185,NCCOP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O,9.33
0185,NCCP(=O)(O)O,9.6
0185,NCCS(=O)(=O)O,9.1
0185,NCCS(=O)O,8.8
0185,NCCc1ccc(O)c(O)c1,1.25
0185,Nc1ccccc1C(=O)CC(N)C(=O)O,7.21
0185,Nc1ccccc1O,7.38
0185,Nc1ccccc1S(=O)(=O)O,5.89
0185,Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1,6.63
0185,Nc1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)n1,8.61
0185,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,7.29
0185,Nc1ccn(C2OC(CO)C3OP(=O)(O)OC32)c(=O)n1,8.06
0185,Nc1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)n1,10.17
0185,Nc1nc2c(ncn2C2CC(O)C(CO)O2)c(=O)[nH]1,7.04
0185,Nc1nc2c(ncn2C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]1,8.92
0185,Nc1nc2c(ncn2C2OC(CO)C(O)C2O)c(=O)[nH]1,7.76
0185,Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,9.41
0185,Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1,10.23
0185,Nc1nc2c(ncn2C2OC3COP(=O)(O)OC3C2O)c(=O)[nH]1,8.22
0185,Nc1nc2nc[nH]c2c(=O)[nH]1,7.4
0185,Nc1nc2ncc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)nc2c(=O)[nH]1,9.42
0185,Nc1nc2nccnc2c(=O)[nH]1,6.57
0185,Nc1ncnc2c1ncn2C1CC(O)C(CO)O1,5.19
0185,Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)O)O1,7.95
0185,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,5.92
0185,Nc1ncnc2c1ncn2C1OC(CO)C2OP(=O)(O)OC21,6.94
0185,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,8.23
0185,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,9.46
0185,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O,9.12
0185,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC(O)C(O)C2O)C(O)C1O,9.14
0185,Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1O,7.27
0185,Nc1ncnc2nc[nH]c12,5.77
0185,O=C(C=Cc1ccc(O)c(O)c1)OC(Cc1ccc(O)c(O)c1)C(=O)O,7.55
0185,O=C(CO)C(O)C(O)C(O)COP(=O)(O)O,9.3
0185,O=C(O)C(=O)Cc1c[nH]c2ccccc12,5.17
0185,O=C(O)C(=O)Cc1ccccc1,5.27
0185,O=C(O)C(O)C(O)C(O)C(O)C(=O)O,8.42
0185,O=C(O)C(O)C(O)C(O)C(O)CO,8.5
0185,O=C(O)C(O)C(O)C(O)C(O)COP(=O)(O)O,10.28
0185,O=C(O)C(O)CO,7.98
0185,O=C(O)C(O)COP(=O)(O)O,10.13
0185,O=C(O)C(O)Cc1ccc(O)cc1,6.83
0185,O=C(O)C(O)c1ccc(O)c(O)c1,8.57
0185,O=C(O)C1(O)CC(O)C(O)C(O)C1,8.1
0185,O=C(O)C1=CC(=O)C(O)C(O)C1,8.12
0185,O=C(O)C1=CC(O)C(O)C(O)C1,8.49
0185,O=C(O)C1CC(O)CN1,8.77
0185,O=C(O)C1CCCCN1,7.51
0185,O=C(O)C1CCCN1,7.67
0185,O=C(O)C1OC(O)C(O)C(O)C1O,9.3
0185,O=C(O)C=C(CC(=O)O)C(=O)O,10.5
0185,O=C(O)C=CC(=O)O,9.5
0185,O=C(O)C=Cc1ccc(O)c(O)c1,7.03
0185,O=C(O)C=Cc1ccc(O)cc1,5.24
0185,O=C(O)C=Cc1cnc[nH]1,7.08
0185,O=C(O)CC(C(=O)O)C(O)C(=O)O,10.5
0185,O=C(O)CC(O)(CC(=O)O)C(=O)O,10.16
0185,O=C(O)CC(O)C(=O)O,9.39
0185,O=C(O)CCC(=O)C(=O)O,9.21
0185,O=C(O)CCCC(=O)O,8.46
0185,O=C(O)CCCCC1SCC2NC(=O)NC21,5.57
0185,O=C(O)CCCCCC(=O)O,6.74
0185,O=C(O)CCCCCCC(=O)O,5.2
0185,O=C(O)CCCCCCCC(=O)O,3.51
0185,O=C(O)CCCCCCCCC(=O)O,2.41
0185,O=C(O)CCCCCCCCCCCO,1.28
0185,O=C(O)CCCCCCCCCO,1.44
0185,O=C(O)CNC(=O)c1ccccc1,5.32
0185,O=C(O)Cc1c[nH]c2ccc(O)cc12,5.86
0185,O=C(O)Cc1cc(O)ccc1O,6.88
0185,O=C(O)Cc1ccc(O)c(O)c1,7.81
0185,O=C(O)Cc1ccc(O)cc1,5.76
0185,O=C(O)Cc1cccc(O)c1,5.88
0185,O=C(O)Cc1cnc[nH]1,8.13
0185,O=C(O)c1cc(=O)c2cccc(O)c2[nH]1,6.93
0185,O=C(O)c1cc(=O)c2ccccc2[nH]1,5.56
0185,O=C(O)c1ccc(=O)[nH]c1,7.69
0185,O=C(O)c1ccc2ccccc2n1,5.63
0185,O=C(O)c1ccccc1,1.41
0185,O=C(O)c1ccccc1O,1.91
0185,O=C(O)c1cccnc1C(=O)O,1.76
0185,O=C(O)c1ccnc2ccccc12,5.08
0185,O=C1CCC(C(=O)O)N1,7.36
0185,O=C1OC(C(O)CO)C(O)=C1O,8.49
0185,O=C1OC(C(O)CO)C(O)C1O,7.2
0185,O=C1OC(CO)C(O)C(O)C1O,6.44
0185,O=CCC(O)C(O)C(O)CO,8.23
0185,O=CCc1c[nH]c2ccccc12,1.19
0185,O=CNCC(=O)O,7.76
0185,O=Cc1ccc(O)cc1,1.43
0185,O=P(O)(O)OC(CO)CO,8.57
0185,O=P(O)(O)OC1OC(CO)C(O)C(O)C1O,9.38
0185,O=P(O)(O)OCC(O)CO,8.79
0185,O=P(O)(O)OCC1OC(O)C(O)C(O)C1O,9.62
0185,O=P(O)(O)OCC1OC(O)C(O)C1O,9.19
0185,O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1,8.13
0185,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,6.53
0185,O=c1[nH]c(=O)c2nccnc2[nH]1,4.42
0185,O=c1[nH]c(=O)c2ncn(C3OC(CO)C(O)C3O)c2[nH]1,7.99
0185,O=c1[nH]c(=O)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2[nH]1,10.21
0185,O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O,6.86
0185,O=c1[nH]cnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,8.84
0185,O=c1[nH]cnc2nc[nH]c12,6.25
0185,O=c1cc[nH]c(=O)[nH]1,4.25
0185,O=c1cccc(O)[nH]1,6.67
0185,O=c1ccn(C2CC(O)C(CO)O2)c(=O)[nH]1,4.73
0185,O=c1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]1,8.2
0185,O=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1,6.2
0185,O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,8.67
0185,O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1,9.92
0185,OC1C(O)C(O)C(O)C(O)C1O,9.47
0185,OC1COC(O)C(O)C1O,8.34
0185,OCC(O)C(O)C(O)C(O)CO,8.24
0185,OCC(O)C(O)C(O)CO,7.5
0185,OCC(O)c1ccc(O)c(O)c1,6.22
0185,OCC1(O)OCC(O)C(O)C1O,8.03
0185,OCC1OC(O)C(O)C(O)C1O,8.2
0185,OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,8.77
0185,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,9.05
0185,OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,9.23
0185,OCC1OC(OCC2OC(O)(CO)C(O)C2O)C(O)C(O)C1O,8.8
0185,OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O,9.37
0185,OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,9.56
0185,OCC1OC(OCC2OC(OCC3OC(OC4(CO)OC(CO)C(O)C4O)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,10.1
0185,OCCc1c[nH]c2ccccc12,3.41
0185,Oc1ccc(O)cc1,6.29
0185,Oc1ccccc1O,8.04
0185,c1ncc2[nH]cnc2n1,3.4
